Tree	Tree_taxa	RefTree_taxa	Common_taxa	R-F	R-F_toYuleAvg	R-F_toUnifAvg
55177	109	109	109	93.0000	0.8791	0.8785
55178	109	109	109	93.0000	0.8791	0.8785
55179	109	109	109	93.0000	0.8791	0.8785
55180	109	109	109	92.0000	0.8697	0.8691
55181	109	109	109	93.0000	0.8791	0.8785
55182	109	109	109	93.0000	0.8791	0.8785
55183	109	109	109	93.0000	0.8791	0.8785
55184	109	109	109	93.0000	0.8791	0.8785
55185	109	109	109	93.0000	0.8791	0.8785
55186	109	109	109	93.0000	0.8791	0.8785
55187	109	109	109	93.0000	0.8791	0.8785
55188	109	109	109	93.0000	0.8791	0.8785
55189	109	109	109	93.0000	0.8791	0.8785
55190	109	109	109	92.0000	0.8697	0.8691
55191	109	109	109	92.0000	0.8697	0.8691
55192	109	109	109	93.0000	0.8791	0.8785
55193	109	109	109	93.0000	0.8791	0.8785
55194	109	109	109	93.0000	0.8791	0.8785
55195	109	109	109	92.0000	0.8697	0.8691
55196	109	109	109	93.0000	0.8791	0.8785
55197	109	109	109	93.0000	0.8791	0.8785
55198	109	109	109	93.0000	0.8791	0.8785
55199	109	109	109	92.0000	0.8697	0.8691
55200	109	109	109	93.0000	0.8791	0.8785
55201	109	109	109	93.0000	0.8791	0.8785
55202	109	109	109	92.0000	0.8697	0.8691
55203	109	109	109	92.0000	0.8697	0.8691
55204	109	109	109	93.0000	0.8791	0.8785
55205	109	109	109	93.0000	0.8791	0.8785
55206	109	109	109	93.0000	0.8791	0.8785
55207	109	109	109	92.0000	0.8697	0.8691
55208	109	109	109	93.0000	0.8791	0.8785
55209	109	109	109	93.0000	0.8791	0.8785
55210	109	109	109	93.0000	0.8791	0.8785
55211	109	109	109	93.0000	0.8791	0.8785
55212	109	109	109	93.0000	0.8791	0.8785
55213	109	109	109	93.0000	0.8791	0.8785
55214	109	109	109	93.0000	0.8791	0.8785
55215	109	109	109	93.0000	0.8791	0.8785
55216	109	109	109	93.0000	0.8791	0.8785
55217	109	109	109	92.0000	0.8697	0.8691
55218	109	109	109	93.0000	0.8791	0.8785
55219	109	109	109	93.0000	0.8791	0.8785
55220	109	109	109	93.0000	0.8791	0.8785
55221	109	109	109	93.0000	0.8791	0.8785
55222	109	109	109	93.0000	0.8791	0.8785
55223	109	109	109	92.0000	0.8697	0.8691
55224	109	109	109	93.0000	0.8791	0.8785
55225	109	109	109	92.0000	0.8697	0.8691
55226	109	109	109	93.0000	0.8791	0.8785
55227	109	109	109	93.0000	0.8791	0.8785
55228	109	109	109	93.0000	0.8791	0.8785
55229	109	109	109	92.0000	0.8697	0.8691
55230	109	109	109	93.0000	0.8791	0.8785
55231	109	109	109	93.0000	0.8791	0.8785
55232	109	109	109	93.0000	0.8791	0.8785
55233	109	109	109	93.0000	0.8791	0.8785
55234	109	109	109	93.0000	0.8791	0.8785
55235	109	109	109	93.0000	0.8791	0.8785
55236	109	109	109	93.0000	0.8791	0.8785
55237	109	109	109	92.0000	0.8697	0.8691
55238	109	109	109	93.0000	0.8791	0.8785
55239	109	109	109	92.0000	0.8697	0.8691
55240	109	109	109	92.0000	0.8697	0.8691
55241	109	109	109	92.0000	0.8697	0.8691
55242	109	109	109	93.0000	0.8791	0.8785
55243	109	109	109	92.0000	0.8697	0.8691
55244	109	109	109	93.0000	0.8791	0.8785
55245	109	109	109	93.0000	0.8791	0.8785
55246	109	109	109	93.0000	0.8791	0.8785
55247	109	109	109	93.0000	0.8791	0.8785
55248	109	109	109	93.0000	0.8791	0.8785
55249	109	109	109	93.0000	0.8791	0.8785
55250	109	109	109	93.0000	0.8791	0.8785
55251	109	109	109	93.0000	0.8791	0.8785
55252	109	109	109	93.0000	0.8791	0.8785
55253	109	109	109	92.0000	0.8697	0.8691
55254	109	109	109	93.0000	0.8791	0.8785
55255	109	109	109	93.0000	0.8791	0.8785
55256	109	109	109	92.0000	0.8697	0.8691
55257	109	109	109	93.0000	0.8791	0.8785
55258	109	109	109	93.0000	0.8791	0.8785
55259	109	109	109	93.0000	0.8791	0.8785
55260	109	109	109	93.0000	0.8791	0.8785
55261	109	109	109	93.0000	0.8791	0.8785
55262	109	109	109	93.0000	0.8791	0.8785
55263	109	109	109	93.0000	0.8791	0.8785
55264	109	109	109	93.0000	0.8791	0.8785
55265	109	109	109	93.0000	0.8791	0.8785
55266	109	109	109	93.0000	0.8791	0.8785
55267	109	109	109	93.0000	0.8791	0.8785
55268	109	109	109	93.0000	0.8791	0.8785
55269	109	109	109	93.0000	0.8791	0.8785
55270	109	109	109	93.0000	0.8791	0.8785
55271	109	109	109	92.0000	0.8697	0.8691
55272	109	109	109	93.0000	0.8791	0.8785
55273	109	109	109	93.0000	0.8791	0.8785
55274	109	109	109	93.0000	0.8791	0.8785
55275	109	109	109	93.0000	0.8791	0.8785
55276	109	109	109	93.0000	0.8791	0.8785
55277	109	109	109	93.0000	0.8791	0.8785
55278	109	109	109	93.0000	0.8791	0.8785
55279	109	109	109	93.0000	0.8791	0.8785
55280	109	109	109	93.0000	0.8791	0.8785
55281	109	109	109	93.0000	0.8791	0.8785
55282	109	109	109	93.0000	0.8791	0.8785
55283	109	109	109	93.0000	0.8791	0.8785
55284	109	109	109	93.0000	0.8791	0.8785
55285	109	109	109	93.0000	0.8791	0.8785
55286	109	109	109	93.0000	0.8791	0.8785
55287	109	109	109	91.0000	0.8602	0.8596
55288	109	109	109	93.0000	0.8791	0.8785
55289	109	109	109	91.0000	0.8602	0.8596
55290	109	109	109	93.0000	0.8791	0.8785
55291	109	109	109	93.0000	0.8791	0.8785
55292	109	109	109	92.0000	0.8697	0.8691
55293	109	109	109	92.0000	0.8697	0.8691
55294	109	109	109	93.0000	0.8791	0.8785
55295	109	109	109	92.0000	0.8697	0.8691
55296	109	109	109	93.0000	0.8791	0.8785
55297	109	109	109	93.0000	0.8791	0.8785
55298	109	109	109	93.0000	0.8791	0.8785
55299	109	109	109	93.0000	0.8791	0.8785
55300	109	109	109	93.0000	0.8791	0.8785
55301	109	109	109	93.0000	0.8791	0.8785
55302	109	109	109	93.0000	0.8791	0.8785
55303	109	109	109	93.0000	0.8791	0.8785
55304	109	109	109	93.0000	0.8791	0.8785
55305	109	109	109	93.0000	0.8791	0.8785
55306	109	109	109	93.0000	0.8791	0.8785
55307	109	109	109	93.0000	0.8791	0.8785
55308	109	109	109	93.0000	0.8791	0.8785
55309	109	109	109	93.0000	0.8791	0.8785
55310	109	109	109	93.0000	0.8791	0.8785
55311	109	109	109	92.0000	0.8697	0.8691
55312	109	109	109	92.0000	0.8697	0.8691
55313	109	109	109	92.0000	0.8697	0.8691
55314	109	109	109	93.0000	0.8791	0.8785
55315	109	109	109	92.0000	0.8697	0.8691
55316	109	109	109	93.0000	0.8791	0.8785
55317	109	109	109	92.0000	0.8697	0.8691
55318	109	109	109	93.0000	0.8791	0.8785
55319	109	109	109	93.0000	0.8791	0.8785
55320	109	109	109	91.0000	0.8602	0.8596
55321	109	109	109	93.0000	0.8791	0.8785
55322	109	109	109	93.0000	0.8791	0.8785
55323	109	109	109	93.0000	0.8791	0.8785
55324	109	109	109	92.0000	0.8697	0.8691
55325	109	109	109	92.0000	0.8697	0.8691
55326	109	109	109	93.0000	0.8791	0.8785
55327	109	109	109	93.0000	0.8791	0.8785
55328	109	109	109	93.0000	0.8791	0.8785
55329	109	109	109	93.0000	0.8791	0.8785
55330	109	109	109	93.0000	0.8791	0.8785
55331	109	109	109	92.0000	0.8697	0.8691
55332	109	109	109	93.0000	0.8791	0.8785
55333	109	109	109	92.0000	0.8697	0.8691
55334	109	109	109	93.0000	0.8791	0.8785
55335	109	109	109	93.0000	0.8791	0.8785
55336	109	109	109	93.0000	0.8791	0.8785
55337	109	109	109	93.0000	0.8791	0.8785
55338	109	109	109	92.0000	0.8697	0.8691
55339	109	109	109	93.0000	0.8791	0.8785
55340	109	109	109	93.0000	0.8791	0.8785
55341	109	109	109	93.0000	0.8791	0.8785
55342	109	109	109	93.0000	0.8791	0.8785
55343	109	109	109	93.0000	0.8791	0.8785
55344	109	109	109	92.0000	0.8697	0.8691
55345	109	109	109	93.0000	0.8791	0.8785
55346	109	109	109	92.0000	0.8697	0.8691
55347	109	109	109	93.0000	0.8791	0.8785
55348	109	109	109	92.0000	0.8697	0.8691
55349	109	109	109	93.0000	0.8791	0.8785
55350	109	109	109	93.0000	0.8791	0.8785
55351	109	109	109	93.0000	0.8791	0.8785
55352	109	109	109	93.0000	0.8791	0.8785
55353	109	109	109	93.0000	0.8791	0.8785
55354	109	109	109	93.0000	0.8791	0.8785
55355	109	109	109	93.0000	0.8791	0.8785
55356	109	109	109	93.0000	0.8791	0.8785
55357	109	109	109	93.0000	0.8791	0.8785
55358	109	109	109	92.0000	0.8697	0.8691
55359	109	109	109	92.0000	0.8697	0.8691
55360	109	109	109	93.0000	0.8791	0.8785
55361	109	109	109	93.0000	0.8791	0.8785
55362	109	109	109	91.0000	0.8602	0.8596
55363	109	109	109	93.0000	0.8791	0.8785
55364	109	109	109	91.0000	0.8602	0.8596
55365	109	109	109	92.0000	0.8697	0.8691
55366	109	109	109	93.0000	0.8791	0.8785
55367	109	109	109	92.0000	0.8697	0.8691
55368	109	109	109	93.0000	0.8791	0.8785
55369	109	109	109	93.0000	0.8791	0.8785
55370	109	109	109	92.0000	0.8697	0.8691
55371	109	109	109	93.0000	0.8791	0.8785
55372	109	109	109	93.0000	0.8791	0.8785
55373	109	109	109	93.0000	0.8791	0.8785
55374	109	109	109	93.0000	0.8791	0.8785
55375	109	109	109	93.0000	0.8791	0.8785
55376	109	109	109	93.0000	0.8791	0.8785
55377	109	109	109	93.0000	0.8791	0.8785
55378	109	109	109	93.0000	0.8791	0.8785
55379	109	109	109	92.0000	0.8697	0.8691
55380	109	109	109	93.0000	0.8791	0.8785
55381	109	109	109	93.0000	0.8791	0.8785
55382	109	109	109	93.0000	0.8791	0.8785
55383	109	109	109	93.0000	0.8791	0.8785
55384	109	109	109	92.0000	0.8697	0.8691
55385	109	109	109	93.0000	0.8791	0.8785
55386	109	109	109	93.0000	0.8791	0.8785
55387	109	109	109	93.0000	0.8791	0.8785
55388	109	109	109	93.0000	0.8791	0.8785
55389	109	109	109	92.0000	0.8697	0.8691
55390	109	109	109	93.0000	0.8791	0.8785
55391	109	109	109	92.0000	0.8697	0.8691
55392	109	109	109	93.0000	0.8791	0.8785
55393	109	109	109	93.0000	0.8791	0.8785
55394	109	109	109	93.0000	0.8791	0.8785
55395	109	109	109	92.0000	0.8697	0.8691
55396	109	109	109	93.0000	0.8791	0.8785
55397	109	109	109	93.0000	0.8791	0.8785
55398	109	109	109	93.0000	0.8791	0.8785
55399	109	109	109	92.0000	0.8697	0.8691
55400	109	109	109	93.0000	0.8791	0.8785
55401	109	109	109	93.0000	0.8791	0.8785
55402	109	109	109	93.0000	0.8791	0.8785
55403	109	109	109	92.0000	0.8697	0.8691
55404	109	109	109	93.0000	0.8791	0.8785
55405	109	109	109	93.0000	0.8791	0.8785
55406	109	109	109	92.0000	0.8697	0.8691
55407	109	109	109	91.0000	0.8602	0.8596
55408	109	109	109	93.0000	0.8791	0.8785
55409	109	109	109	92.0000	0.8697	0.8691
55410	109	109	109	93.0000	0.8791	0.8785
55411	109	109	109	93.0000	0.8791	0.8785
55412	109	109	109	91.0000	0.8602	0.8596
55413	109	109	109	92.0000	0.8697	0.8691
55414	109	109	109	93.0000	0.8791	0.8785
55415	109	109	109	93.0000	0.8791	0.8785
55416	109	109	109	93.0000	0.8791	0.8785
55417	109	109	109	93.0000	0.8791	0.8785
55418	109	109	109	92.0000	0.8697	0.8691
55419	109	109	109	93.0000	0.8791	0.8785
55420	109	109	109	93.0000	0.8791	0.8785
55421	109	109	109	93.0000	0.8791	0.8785
55422	109	109	109	93.0000	0.8791	0.8785
55423	109	109	109	92.0000	0.8697	0.8691
55424	109	109	109	93.0000	0.8791	0.8785
55425	109	109	109	93.0000	0.8791	0.8785
55426	109	109	109	93.0000	0.8791	0.8785
55427	109	109	109	93.0000	0.8791	0.8785
55428	109	109	109	93.0000	0.8791	0.8785
55429	109	109	109	93.0000	0.8791	0.8785
55430	109	109	109	93.0000	0.8791	0.8785
55431	109	109	109	93.0000	0.8791	0.8785
55432	109	109	109	92.0000	0.8697	0.8691
55433	109	109	109	93.0000	0.8791	0.8785
55434	109	109	109	93.0000	0.8791	0.8785
55435	109	109	109	93.0000	0.8791	0.8785
55436	109	109	109	93.0000	0.8791	0.8785
55437	109	109	109	93.0000	0.8791	0.8785
55438	109	109	109	93.0000	0.8791	0.8785
55439	109	109	109	93.0000	0.8791	0.8785
55440	109	109	109	93.0000	0.8791	0.8785
55441	109	109	109	93.0000	0.8791	0.8785
55442	109	109	109	93.0000	0.8791	0.8785
55443	109	109	109	93.0000	0.8791	0.8785
55444	109	109	109	93.0000	0.8791	0.8785
55445	109	109	109	93.0000	0.8791	0.8785
55446	109	109	109	93.0000	0.8791	0.8785
55447	109	109	109	92.0000	0.8697	0.8691
55448	109	109	109	93.0000	0.8791	0.8785
55449	109	109	109	93.0000	0.8791	0.8785
55450	109	109	109	93.0000	0.8791	0.8785
55451	109	109	109	93.0000	0.8791	0.8785
55452	109	109	109	92.0000	0.8697	0.8691
55453	109	109	109	93.0000	0.8791	0.8785
55454	109	109	109	93.0000	0.8791	0.8785
55455	109	109	109	93.0000	0.8791	0.8785
55456	109	109	109	93.0000	0.8791	0.8785
55457	109	109	109	93.0000	0.8791	0.8785
55458	109	109	109	93.0000	0.8791	0.8785
55459	109	109	109	93.0000	0.8791	0.8785
55460	109	109	109	93.0000	0.8791	0.8785
55461	109	109	109	92.0000	0.8697	0.8691
55462	109	109	109	93.0000	0.8791	0.8785
55463	109	109	109	92.0000	0.8697	0.8691
55464	109	109	109	93.0000	0.8791	0.8785
55465	109	109	109	92.0000	0.8697	0.8691
55466	109	109	109	93.0000	0.8791	0.8785
55467	109	109	109	93.0000	0.8791	0.8785
55468	109	109	109	93.0000	0.8791	0.8785
55469	109	109	109	93.0000	0.8791	0.8785
55470	109	109	109	91.0000	0.8602	0.8596
55471	109	109	109	93.0000	0.8791	0.8785
55472	109	109	109	93.0000	0.8791	0.8785
55473	109	109	109	92.0000	0.8697	0.8691
55474	109	109	109	93.0000	0.8791	0.8785
55475	109	109	109	93.0000	0.8791	0.8785
55476	109	109	109	92.0000	0.8697	0.8691
55477	109	109	109	93.0000	0.8791	0.8785
55478	109	109	109	93.0000	0.8791	0.8785
55479	109	109	109	93.0000	0.8791	0.8785
55480	109	109	109	93.0000	0.8791	0.8785
55481	109	109	109	93.0000	0.8791	0.8785
55482	109	109	109	93.0000	0.8791	0.8785
55483	109	109	109	93.0000	0.8791	0.8785
55484	109	109	109	93.0000	0.8791	0.8785
55485	109	109	109	93.0000	0.8791	0.8785
55486	109	109	109	92.0000	0.8697	0.8691
55487	109	109	109	93.0000	0.8791	0.8785
55488	109	109	109	93.0000	0.8791	0.8785
55489	109	109	109	93.0000	0.8791	0.8785
55490	109	109	109	93.0000	0.8791	0.8785
55491	109	109	109	92.0000	0.8697	0.8691
55492	109	109	109	92.0000	0.8697	0.8691
55493	109	109	109	91.0000	0.8602	0.8596
55494	109	109	109	92.0000	0.8697	0.8691
55495	109	109	109	93.0000	0.8791	0.8785
55496	109	109	109	93.0000	0.8791	0.8785
55497	109	109	109	93.0000	0.8791	0.8785
55498	109	109	109	92.0000	0.8697	0.8691
55499	109	109	109	92.0000	0.8697	0.8691
55500	109	109	109	93.0000	0.8791	0.8785
55501	109	109	109	93.0000	0.8791	0.8785
55502	109	109	109	92.0000	0.8697	0.8691
55503	109	109	109	93.0000	0.8791	0.8785
55504	109	109	109	93.0000	0.8791	0.8785
55505	109	109	109	93.0000	0.8791	0.8785
55506	109	109	109	93.0000	0.8791	0.8785
55507	109	109	109	92.0000	0.8697	0.8691
55508	109	109	109	93.0000	0.8791	0.8785
55509	109	109	109	92.0000	0.8697	0.8691
55510	109	109	109	92.0000	0.8697	0.8691
55511	109	109	109	93.0000	0.8791	0.8785
55512	109	109	109	93.0000	0.8791	0.8785
55513	109	109	109	93.0000	0.8791	0.8785
55514	109	109	109	93.0000	0.8791	0.8785
55515	109	109	109	93.0000	0.8791	0.8785
55516	109	109	109	92.0000	0.8697	0.8691
55517	109	109	109	93.0000	0.8791	0.8785
55518	109	109	109	93.0000	0.8791	0.8785
55519	109	109	109	93.0000	0.8791	0.8785
55520	109	109	109	93.0000	0.8791	0.8785
55521	109	109	109	93.0000	0.8791	0.8785
55522	109	109	109	93.0000	0.8791	0.8785
55523	109	109	109	93.0000	0.8791	0.8785
55524	109	109	109	93.0000	0.8791	0.8785
55525	109	109	109	91.0000	0.8602	0.8596
55526	109	109	109	93.0000	0.8791	0.8785
55527	109	109	109	93.0000	0.8791	0.8785
55528	109	109	109	93.0000	0.8791	0.8785
55529	109	109	109	93.0000	0.8791	0.8785
55530	109	109	109	93.0000	0.8791	0.8785
55531	109	109	109	93.0000	0.8791	0.8785
55532	109	109	109	93.0000	0.8791	0.8785
55533	109	109	109	93.0000	0.8791	0.8785
55534	109	109	109	93.0000	0.8791	0.8785
55535	109	109	109	93.0000	0.8791	0.8785
55536	109	109	109	93.0000	0.8791	0.8785
55537	109	109	109	93.0000	0.8791	0.8785
55538	109	109	109	93.0000	0.8791	0.8785
55539	109	109	109	93.0000	0.8791	0.8785
55540	109	109	109	93.0000	0.8791	0.8785
55541	109	109	109	93.0000	0.8791	0.8785
55542	109	109	109	93.0000	0.8791	0.8785
55543	109	109	109	93.0000	0.8791	0.8785
55544	109	109	109	93.0000	0.8791	0.8785
55545	109	109	109	93.0000	0.8791	0.8785
55546	109	109	109	93.0000	0.8791	0.8785
55547	109	109	109	93.0000	0.8791	0.8785
55548	109	109	109	93.0000	0.8791	0.8785
55549	109	109	109	93.0000	0.8791	0.8785
55550	109	109	109	92.0000	0.8697	0.8691
55551	109	109	109	93.0000	0.8791	0.8785
55552	109	109	109	93.0000	0.8791	0.8785
55553	109	109	109	92.0000	0.8697	0.8691
55554	109	109	109	92.0000	0.8697	0.8691
55555	109	109	109	92.0000	0.8697	0.8691
55556	109	109	109	92.0000	0.8697	0.8691
55557	109	109	109	93.0000	0.8791	0.8785
55558	109	109	109	93.0000	0.8791	0.8785
55559	109	109	109	93.0000	0.8791	0.8785
55560	109	109	109	92.0000	0.8697	0.8691
55561	109	109	109	93.0000	0.8791	0.8785
55562	109	109	109	93.0000	0.8791	0.8785
55563	109	109	109	92.0000	0.8697	0.8691
55564	109	109	109	93.0000	0.8791	0.8785
55565	109	109	109	93.0000	0.8791	0.8785
55566	109	109	109	93.0000	0.8791	0.8785
55567	109	109	109	92.0000	0.8697	0.8691
55568	109	109	109	93.0000	0.8791	0.8785
55569	109	109	109	93.0000	0.8791	0.8785
55570	109	109	109	93.0000	0.8791	0.8785
55571	109	109	109	92.0000	0.8697	0.8691
55572	109	109	109	92.0000	0.8697	0.8691
55573	109	109	109	93.0000	0.8791	0.8785
55574	109	109	109	93.0000	0.8791	0.8785
55575	109	109	109	92.0000	0.8697	0.8691
55576	109	109	109	93.0000	0.8791	0.8785
55577	109	109	109	93.0000	0.8791	0.8785
55578	109	109	109	93.0000	0.8791	0.8785
55579	109	109	109	93.0000	0.8791	0.8785
55580	109	109	109	93.0000	0.8791	0.8785
55581	109	109	109	92.0000	0.8697	0.8691
55582	109	109	109	92.0000	0.8697	0.8691
55583	109	109	109	93.0000	0.8791	0.8785
55584	109	109	109	93.0000	0.8791	0.8785
55585	109	109	109	93.0000	0.8791	0.8785
55586	109	109	109	93.0000	0.8791	0.8785
55587	109	109	109	93.0000	0.8791	0.8785
55588	109	109	109	93.0000	0.8791	0.8785
55589	109	109	109	93.0000	0.8791	0.8785
55590	109	109	109	93.0000	0.8791	0.8785
55591	109	109	109	92.0000	0.8697	0.8691
55592	109	109	109	90.0000	0.8508	0.8502
55593	109	109	109	93.0000	0.8791	0.8785
55594	109	109	109	92.0000	0.8697	0.8691
55595	109	109	109	93.0000	0.8791	0.8785
55596	109	109	109	93.0000	0.8791	0.8785
55597	109	109	109	93.0000	0.8791	0.8785
55598	109	109	109	93.0000	0.8791	0.8785
55599	109	109	109	93.0000	0.8791	0.8785
55600	109	109	109	93.0000	0.8791	0.8785
55601	109	109	109	93.0000	0.8791	0.8785
55602	109	109	109	93.0000	0.8791	0.8785
55603	109	109	109	93.0000	0.8791	0.8785
55604	109	109	109	93.0000	0.8791	0.8785
55605	109	109	109	93.0000	0.8791	0.8785
55606	109	109	109	93.0000	0.8791	0.8785
55607	109	109	109	93.0000	0.8791	0.8785
55608	109	109	109	93.0000	0.8791	0.8785
55609	109	109	109	93.0000	0.8791	0.8785
55610	109	109	109	92.0000	0.8697	0.8691
55611	109	109	109	93.0000	0.8791	0.8785
55612	109	109	109	93.0000	0.8791	0.8785
55613	109	109	109	92.0000	0.8697	0.8691
55614	109	109	109	92.0000	0.8697	0.8691
55615	109	109	109	93.0000	0.8791	0.8785
55616	109	109	109	93.0000	0.8791	0.8785
55617	109	109	109	93.0000	0.8791	0.8785
55618	109	109	109	93.0000	0.8791	0.8785
55619	109	109	109	93.0000	0.8791	0.8785
55620	109	109	109	93.0000	0.8791	0.8785
55621	109	109	109	92.0000	0.8697	0.8691
55622	109	109	109	92.0000	0.8697	0.8691
55623	109	109	109	93.0000	0.8791	0.8785
55624	109	109	109	92.0000	0.8697	0.8691
55625	109	109	109	93.0000	0.8791	0.8785
55626	109	109	109	93.0000	0.8791	0.8785
55627	109	109	109	92.0000	0.8697	0.8691
55628	109	109	109	93.0000	0.8791	0.8785
55629	109	109	109	92.0000	0.8697	0.8691
55630	109	109	109	93.0000	0.8791	0.8785
55631	109	109	109	93.0000	0.8791	0.8785
55632	109	109	109	93.0000	0.8791	0.8785
55633	109	109	109	92.0000	0.8697	0.8691
55634	109	109	109	93.0000	0.8791	0.8785
55635	109	109	109	93.0000	0.8791	0.8785
55636	109	109	109	93.0000	0.8791	0.8785
55637	109	109	109	93.0000	0.8791	0.8785
55638	109	109	109	93.0000	0.8791	0.8785
55639	109	109	109	92.0000	0.8697	0.8691
55640	109	109	109	93.0000	0.8791	0.8785
55641	109	109	109	93.0000	0.8791	0.8785
55642	109	109	109	93.0000	0.8791	0.8785
55643	109	109	109	93.0000	0.8791	0.8785
55644	109	109	109	93.0000	0.8791	0.8785
55645	109	109	109	93.0000	0.8791	0.8785
55646	109	109	109	93.0000	0.8791	0.8785
55647	109	109	109	92.0000	0.8697	0.8691
55648	109	109	109	93.0000	0.8791	0.8785
55649	109	109	109	93.0000	0.8791	0.8785
55650	109	109	109	93.0000	0.8791	0.8785
55651	109	109	109	93.0000	0.8791	0.8785
55652	109	109	109	93.0000	0.8791	0.8785
55653	109	109	109	93.0000	0.8791	0.8785
55654	109	109	109	93.0000	0.8791	0.8785
55655	109	109	109	93.0000	0.8791	0.8785
55656	109	109	109	93.0000	0.8791	0.8785
55657	109	109	109	93.0000	0.8791	0.8785
55658	109	109	109	92.0000	0.8697	0.8691
55659	109	109	109	92.0000	0.8697	0.8691
55660	109	109	109	91.0000	0.8602	0.8596
55661	109	109	109	93.0000	0.8791	0.8785
55662	109	109	109	93.0000	0.8791	0.8785
55663	109	109	109	93.0000	0.8791	0.8785
55664	109	109	109	93.0000	0.8791	0.8785
55665	109	109	109	92.0000	0.8697	0.8691
55666	109	109	109	93.0000	0.8791	0.8785
55667	109	109	109	93.0000	0.8791	0.8785
55668	109	109	109	92.0000	0.8697	0.8691
55669	109	109	109	92.0000	0.8697	0.8691
55670	109	109	109	93.0000	0.8791	0.8785
55671	109	109	109	93.0000	0.8791	0.8785
55672	109	109	109	93.0000	0.8791	0.8785
55673	109	109	109	93.0000	0.8791	0.8785
55674	109	109	109	93.0000	0.8791	0.8785
55675	109	109	109	93.0000	0.8791	0.8785
55676	109	109	109	92.0000	0.8697	0.8691
55677	109	109	109	93.0000	0.8791	0.8785
55678	109	109	109	93.0000	0.8791	0.8785
55679	109	109	109	93.0000	0.8791	0.8785
55680	109	109	109	93.0000	0.8791	0.8785
55681	109	109	109	93.0000	0.8791	0.8785
55682	109	109	109	93.0000	0.8791	0.8785
55683	109	109	109	93.0000	0.8791	0.8785
55684	109	109	109	93.0000	0.8791	0.8785
55685	109	109	109	93.0000	0.8791	0.8785
55686	109	109	109	93.0000	0.8791	0.8785
55687	109	109	109	93.0000	0.8791	0.8785
55688	109	109	109	93.0000	0.8791	0.8785
55689	109	109	109	93.0000	0.8791	0.8785
55690	109	109	109	93.0000	0.8791	0.8785
55691	109	109	109	93.0000	0.8791	0.8785
55692	109	109	109	93.0000	0.8791	0.8785
55693	109	109	109	91.0000	0.8602	0.8596
55694	109	109	109	93.0000	0.8791	0.8785
55695	109	109	109	93.0000	0.8791	0.8785
55696	109	109	109	93.0000	0.8791	0.8785
55697	109	109	109	93.0000	0.8791	0.8785
55698	109	109	109	93.0000	0.8791	0.8785
55699	109	109	109	93.0000	0.8791	0.8785
55700	109	109	109	93.0000	0.8791	0.8785
55701	109	109	109	93.0000	0.8791	0.8785
55702	109	109	109	93.0000	0.8791	0.8785
55703	109	109	109	92.0000	0.8697	0.8691
55704	109	109	109	93.0000	0.8791	0.8785
55705	109	109	109	93.0000	0.8791	0.8785
55706	109	109	109	92.0000	0.8697	0.8691
55707	109	109	109	93.0000	0.8791	0.8785
55708	109	109	109	93.0000	0.8791	0.8785
55709	109	109	109	92.0000	0.8697	0.8691
55710	109	109	109	92.0000	0.8697	0.8691
55711	109	109	109	93.0000	0.8791	0.8785
55712	109	109	109	93.0000	0.8791	0.8785
55713	109	109	109	92.0000	0.8697	0.8691
55714	109	109	109	92.0000	0.8697	0.8691
55715	109	109	109	91.0000	0.8602	0.8596
55716	109	109	109	92.0000	0.8697	0.8691
55717	109	109	109	93.0000	0.8791	0.8785
55718	109	109	109	93.0000	0.8791	0.8785
55719	109	109	109	93.0000	0.8791	0.8785
55720	109	109	109	93.0000	0.8791	0.8785
